date,change
01/01/2012,0.684782608696
01/01/2012,-0.161290322581
01/01/2012,-0.21568627451
01/01/2012,0.0
01/01/2012,0.272340425532
01/01/2012,0.295454545455
01/01/2012,1.59523809524
01/01/2012,-0.232558139535
01/01/2012,-0.423076923077
01/01/2012,0.590909090909
01/01/2012,0.13698630137
01/01/2012,0.154334038055
01/01/2012,0.308943089431
01/01/2012,-0.0416666666667
01/01/2012,-0.0416666666667
01/01/2012,-0.0416666666667
01/01/2012,0.363636363636
01/01/2012,1.0
01/01/2012,0.877192982456
01/01/2012,0.251700680272
01/01/2012,2.0
01/01/2012,-0.1875
01/01/2012,0.0691699604743
01/01/2012,0.0
01/01/2012,0.666666666667
01/01/2012,-0.114285714286
01/01/2012,0.0336391437309
01/01/2012,0.926829268293
01/01/2012,9.66666666667
01/01/2012,0.131578947368
01/01/2012,0.131578947368
01/01/2012,-0.0337078651685
01/01/2012,0.342105263158
01/01/2012,1.40740740741
01/01/2012,-0.666666666667
01/01/2012,-0.25
01/01/2012,-0.25
01/01/2012,0.201657458564
01/01/2012,0.888888888889
01/01/2012,0.615384615385
01/01/2012,-0.409090909091
01/01/2012,-0.150579150579
01/01/2012,0.037037037037
01/01/2012,1.33333333333
01/01/2012,0.27027027027
01/01/2012,0.0
01/01/2012,0.598765432099
01/01/2012,-0.169491525424
01/01/2012,0.0752212389381
01/01/2012,-0.70625
01/01/2012,0.130681818182
01/01/2012,0.174061433447
01/01/2012,0.0
01/01/2012,-0.255319148936
01/01/2012,-0.214285714286
01/01/2012,-0.28125
01/01/2012,0.308823529412
01/01/2012,0.04
01/01/2012,0.0406504065041
01/01/2012,0.5
01/01/2012,0.5
01/01/2012,0.5
01/01/2012,0.5
01/01/2012,0.585253456221
01/01/2012,0.175
01/01/2012,-0.416666666667
01/01/2012,1.11538461538
01/01/2012,-0.3125
01/01/2012,-0.3125
01/01/2012,-0.3125
01/01/2012,0.542857142857
01/01/2012,0.310344827586
01/01/2012,4.33333333333
01/01/2012,0.135802469136
01/01/2012,0.728813559322
01/01/2012,0.375609756098
01/01/2012,0.166666666667
01/01/2012,0.764705882353
01/01/2012,0.177083333333
01/01/2012,-0.116883116883
01/01/2012,0.0333333333333
01/01/2012,0.0506329113924
01/01/2012,0.555555555556
01/01/2012,-0.35
01/01/2012,0.964285714286
01/01/2012,0.452961672474
01/01/2012,0.305084745763
01/01/2012,-0.148148148148
01/01/2012,0.341176470588
01/01/2012,0.33488372093
01/01/2012,-0.108695652174
01/01/2012,0.856540084388
01/01/2012,-0.666666666667
01/01/2012,0.122448979592
01/01/2012,-0.137931034483
01/01/2012,0.318885448916
01/01/2012,-0.0565476190476
01/01/2012,0.301449275362
01/01/2012,1.4347826087
01/01/2012,0.618811881188
01/01/2012,-0.145374449339
01/01/2012,0.321428571429
01/01/2012,0.473684210526
01/01/2012,1.91666666667
01/01/2012,2.07142857143
01/01/2012,0.0
01/01/2012,0.363636363636
01/01/2012,5.0
01/01/2012,0.452991452991
01/01/2012,-0.113636363636
01/01/2012,-0.395348837209
01/01/2012,0.117647058824
01/01/2012,0.314285714286
01/01/2012,0.25390625
01/01/2012,-0.468085106383
01/01/2012,1.20833333333
01/01/2012,0.0888382687927
01/01/2012,1.6
01/01/2012,0.638888888889
01/01/2012,0.604166666667
01/01/2012,-0.148148148148
01/01/2012,0.742857142857
01/01/2012,1.05263157895
01/01/2012,-0.705882352941
01/01/2012,-0.0266666666667
01/01/2012,-0.0266666666667
01/01/2012,-0.0266666666667
01/01/2012,-0.0266666666667
01/01/2012,-0.552631578947
01/01/2012,-0.256756756757
01/01/2012,0.29012345679
01/01/2012,0.666666666667
01/01/2012,0.0251572327044
01/01/2012,-0.0263157894737
01/01/2012,-0.15
01/01/2012,0.135593220339
01/01/2012,0.789473684211
01/01/2012,1.6
01/01/2012,0.352941176471
01/01/2012,0.204379562044
01/01/2012,-0.342857142857
01/01/2012,-0.75
01/01/2012,0.511627906977
01/01/2012,-0.197916666667
01/01/2012,0.108108108108
01/01/2012,0.10071942446
01/01/2012,0.222222222222
01/01/2012,-0.882352941176
01/01/2012,-0.428571428571
01/01/2012,0.911764705882
01/01/2012,0.0
01/01/2012,-0.297297297297
01/01/2012,0.05
01/01/2012,0.0454545454545
01/01/2012,0.688888888889
01/01/2012,-0.1
01/01/2012,0.621212121212
01/01/2012,-0.119402985075
01/01/2012,-0.119402985075
01/01/2012,0.327510917031
01/01/2012,0.688235294118
01/01/2012,0.269230769231
01/01/2012,0.5
01/01/2012,0.5
01/01/2012,0.136363636364
01/01/2012,0.265625
01/01/2013,-0.364705882353
01/01/2013,-0.328571428571
01/01/2013,-0.146396396396
01/01/2013,-0.423333333333
01/01/2013,-0.179487179487
01/01/2013,-0.625
01/01/2013,-0.289361702128
01/01/2013,0.5
01/01/2013,-0.453237410072
01/01/2013,-0.909090909091
01/01/2013,-0.723756906077
01/01/2013,-0.642857142857
01/01/2013,-0.761904761905
01/01/2013,-0.833333333333
01/01/2013,-0.441176470588
01/01/2013,0.448275862069
01/01/2013,-0.194594594595
01/01/2013,0.144927536232
